trial_nb	singe	session	choice	patch
9	1	28	24	1
10	1	28	-25	1
11	1	28	14	1
12	1	28	1300	1
13	1	28	800	1
14	1	28	25	2
15	1	28	20	2
16	1	28	-25	2
17	1	28	15	2
18	1	28	5	2
19	1	28	4	2
20	1	28	24	2
21	1	28	-25	2
22	1	28	-20	2
23	1	28	-19	2
24	1	28	-24	2
25	1	28	-18	2
26	1	28	23	2
27	1	28	22	2
28	1	28	21	2
29	1	28	16	2
30	1	28	99	2
31	1	28	-22	2
32	1	28	-17	2
33	1	28	-12	2
34	1	28	11	2
35	1	28	-16	2
36	1	28	6	2
37	1	28	-6	2
38	1	28	1	2
39	1	28	99	2
40	1	28	-16	2
41	1	28	-6	2
42	1	28	-1	2
43	1	28	2	2
44	1	28	-24	2
45	1	28	-13	2
46	1	28	-9	2
47	1	28	3	2
48	1	28	-5	2
49	1	28	-10	2
50	1	28	-15	2
51	1	28	-20	2
52	1	28	-4	2
53	1	28	-2	2
54	1	28	-1	2
55	1	28	-7	2
56	1	28	-6	2
57	1	28	-11	2
58	1	28	-25	1
59	1	28	-24	1
60	1	28	19	1
61	1	28	2200	1
62	1	28	23	1
63	1	28	18	1
64	1	28	13	1
65	1	28	8	1
66	1	28	-9	1
67	1	28	3	1
68	1	28	700	1
69	1	28	-8	1
70	1	28	-13	1
71	1	28	-18	1
72	1	28	-23	1
73	1	28	1700	1
74	1	28	22	1
75	1	28	-23	1
76	1	28	-18	1
77	1	28	-13	1
78	1	28	12	1
79	1	28	7	1
80	1	28	2	1
81	1	28	2100	1
82	1	28	1600	1
83	1	28	999	1
84	1	28	-24	1
85	1	28	-25	1
86	1	28	-15	1
87	1	28	-14	1
88	1	28	-23	1
89	1	28	-18	1
90	1	28	17	1
91	1	28	-22	1
92	1	28	21	1
93	1	28	-21	1
94	1	28	16	1
95	1	28	11	1
96	1	28	-16	1
97	1	28	-11	1
98	1	28	600	1
99	1	28	100	1
100	1	28	-2	1
101	1	28	-13	1
102	1	28	6	1
103	1	28	-11	1
104	1	28	1	1
105	1	28	-10	1
106	1	28	-9	1
107	1	28	-3	1
108	1	28	-2	1
109	1	28	-8	1
110	1	28	-18	1
111	1	28	-23	1
112	1	28	-24	1
113	1	28	-21	1
114	1	28	-22	1
115	1	28	-24	2
116	1	28	-25	2
117	1	28	-15	2
118	1	28	-14	2
119	1	28	-8	2
120	1	28	-7	2
121	1	28	-21	2
122	1	28	0	0
123	1	28	0	0
124	1	28	0	0
125	1	28	0	0
126	1	28	0	0
127	1	28	0	0
128	1	28	0	0
129	1	28	0	0
130	1	28	0	0
131	1	28	0	0
132	1	28	0	0
133	1	28	0	0
134	1	28	0	0
135	1	28	0	0
136	1	28	0	0
137	1	28	0	0
138	1	28	0	0
139	1	28	0	0
140	1	28	0	0
141	1	28	0	0
142	1	28	0	0
143	1	28	0	0
144	1	28	0	0
145	1	28	0	0
146	1	28	0	0
147	1	28	0	0
148	1	28	0	0
149	1	28	0	0
150	1	28	0	0
151	1	28	0	0
152	1	28	0	0
153	1	28	0	0
154	1	28	0	0
155	1	28	0	0
156	1	28	0	0
157	1	28	0	0
158	1	28	0	0
159	1	28	0	0
160	1	28	0	0
161	1	28	0	0
162	1	28	0	0
163	1	28	0	0
164	1	28	0	0
165	1	28	0	0
166	1	28	0	0
167	1	28	0	0
168	1	28	0	0
169	1	28	0	0
170	1	28	0	0
171	1	28	0	0
172	1	28	0	0
173	1	28	0	0
174	1	28	0	0
175	1	28	0	0
176	1	28	0	0
177	1	28	0	0
178	1	28	0	0
179	1	28	0	0
180	1	28	0	0
181	1	28	0	0
182	1	28	0	0
183	1	28	0	0
184	1	28	0	0
185	1	28	0	0
186	1	28	0	0
187	1	28	0	0
188	1	28	0	0
189	1	28	0	0
190	1	28	0	0
191	1	28	0	0
192	1	28	0	0
193	1	28	0	0
194	1	28	0	0
195	1	28	0	0
196	1	28	0	0
197	1	28	0	0
198	1	28	0	0
199	1	28	0	0
200	1	28	0	0
1	1	29	2500	2
2	1	29	20	2
3	1	29	15	2
4	1	29	10	2
5	1	29	-14	2
6	1	29	-8	2
7	1	29	2400	1
8	1	29	25	1
9	1	29	20	1
10	1	29	99	1
11	1	29	24	1
12	1	29	-25	1
13	1	29	-20	1
14	1	29	15	1
15	1	29	19	1
16	1	29	14	1
17	1	29	9	1
18	1	29	10	1
19	1	29	5	1
20	1	29	4	1
21	1	29	3	1
22	1	29	2300	1
23	1	29	18	1
24	1	29	-19	1
25	1	29	-24	1
26	1	29	2300	1
27	1	29	2200	1
28	1	29	23	1
29	1	29	22	1
30	1	29	2100	1
31	1	29	1600	1
32	1	29	21	1
33	1	29	-21	1
34	1	29	16	1
35	1	29	-21	1
36	1	29	-16	1
37	1	29	11	1
38	1	29	600	1
39	1	29	2	1
40	1	29	-18	1
41	1	29	13	1
42	1	29	8	1
43	1	29	-3	1
44	1	29	-2	1
45	1	29	700	1
46	1	29	-11	1
47	1	29	6	1
48	1	29	1	1
49	1	29	-6	1
50	1	29	-11	1
51	1	29	17	1
52	1	29	-23	1
53	1	29	-17	1
54	1	29	1200	1
55	1	29	-13	1
56	1	29	12	1
57	1	29	-16	1
58	1	29	-21	1
59	1	29	-24	1
60	1	29	-25	1
61	1	29	-20	1
62	1	29	-9	1
63	1	29	-3	1
64	1	29	24	2
65	1	29	25	2
66	1	29	-15	2
67	1	29	-14	2
68	1	29	-19	2
69	1	29	-24	2
70	1	29	2300	2
71	1	29	-18	2
72	1	29	-13	2
73	1	29	-12	2
74	1	29	-17	2
75	1	29	22	2
76	1	29	21	2
77	1	29	16	2
78	1	29	-12	2
79	1	29	11	2
80	1	29	-11	2
81	1	29	6	2
82	1	29	-6	2
83	1	29	1	2
84	1	29	-22	2
85	1	29	-21	2
86	1	29	-16	2
87	1	29	-12	2
88	1	29	400	2
89	1	29	300	2
90	1	29	4	2
91	1	29	3	2
92	1	29	200	2
93	1	29	-8	2
94	1	29	-7	2
95	1	29	200	2
96	1	29	5	2
97	1	29	-4	2
98	1	29	-3	2
99	1	29	-13	2
100	1	29	200	2
101	1	29	999	2
102	1	29	-24	2
103	1	29	23	2
104	1	29	-19	2
105	1	29	-23	2
106	1	29	-22	2
107	1	29	-21	2
108	1	29	-11	2
109	1	29	-7	2
110	1	29	2	2
111	1	29	-1	2
112	1	29	-6	2
113	1	29	-8	2
114	1	29	-9	2
115	1	29	-3	2
116	1	29	-5	2
117	1	29	-10	2
118	1	29	-15	2
119	1	29	-14	2
120	1	29	-19	2
121	1	29	-24	2
122	1	29	99	2
123	1	29	-2	2
124	1	29	-8	1
125	1	29	-7	1
126	1	29	-12	1
127	1	29	0	0
128	1	29	0	0
129	1	29	0	0
130	1	29	0	0
131	1	29	0	0
132	1	29	0	0
133	1	29	0	0
134	1	29	0	0
135	1	29	0	0
136	1	29	0	0
137	1	29	0	0
138	1	29	0	0
139	1	29	0	0
140	1	29	0	0
141	1	29	0	0
142	1	29	0	0
143	1	29	0	0
144	1	29	0	0
145	1	29	0	0
146	1	29	0	0
147	1	29	0	0
148	1	29	0	0
149	1	29	0	0
150	1	29	0	0
151	1	29	0	0
152	1	29	0	0
153	1	29	0	0
154	1	29	0	0
155	1	29	0	0
156	1	29	0	0
157	1	29	0	0
158	1	29	0	0
159	1	29	0	0
160	1	29	0	0
161	1	29	0	0
162	1	29	0	0
163	1	29	0	0
164	1	29	0	0
165	1	29	0	0
166	1	29	0	0
167	1	29	0	0
168	1	29	0	0
169	1	29	0	0
170	1	29	0	0
171	1	29	0	0
172	1	29	0	0
173	1	29	0	0
174	1	29	0	0
175	1	29	0	0
176	1	29	0	0
177	1	29	0	0
178	1	29	0	0
179	1	29	0	0
180	1	29	0	0
181	1	29	0	0
182	1	29	0	0
183	1	29	0	0
184	1	29	0	0
185	1	29	0	0
186	1	29	0	0
187	1	29	0	0
188	1	29	0	0
189	1	29	0	0
190	1	29	0	0
191	1	29	0	0
192	1	29	0	0
193	1	29	0	0
194	1	29	0	0
195	1	29	0	0
196	1	29	0	0
197	1	29	0	0
198	1	29	0	0
199	1	29	0	0
200	1	29	0	0
1	1	30	25	1
2	1	30	20	1
3	1	30	15	1
4	1	30	10	1
5	1	30	5	1
6	1	30	4	1
7	1	30	1900	1
8	1	30	24	1
9	1	30	19	1
10	1	30	14	1
11	1	30	9	1
12	1	30	-25	1
13	1	30	-24	1
14	1	30	-20	1
15	1	30	18	1
16	1	30	-24	1
17	1	30	13	1
18	1	30	1200	1
19	1	30	-18	1
20	1	30	23	1
21	1	30	22	1
22	1	30	17	1
23	1	30	12	1
24	1	30	7	1
25	1	30	2	1
26	1	30	-12	1
27	1	30	600	1
28	1	30	11	1
29	1	30	-22	1
30	1	30	-23	1
31	1	30	16	1
32	1	30	21	1
33	1	30	-11	1
34	1	30	6	1
35	1	30	-6	1
36	1	30	1	1
37	1	30	25	2
38	1	30	20	2
39	1	30	15	2
40	1	30	10	2
41	1	30	-20	2
42	1	30	-10	2
43	1	30	5	2
44	1	30	4	2
45	1	30	-9	2
46	1	30	3	2
47	1	30	24	2
48	1	30	-25	2
49	1	30	23	2
50	1	30	-17	2
51	1	30	-12	2
52	1	30	-13	2
53	1	30	22	2
54	1	30	21	2
55	1	30	-23	2
56	1	30	11	2
57	1	30	-21	2
58	1	30	16	2
59	1	30	6	2
60	1	30	1	2
61	1	30	-6	2
62	1	30	-7	2
63	1	30	2	2
64	1	30	-3	2
65	1	30	-4	2
66	1	30	-9	2
67	1	30	-14	2
68	1	30	-13	2
69	1	30	-2	2
70	1	30	-1	2
71	1	30	-12	2
72	1	30	-17	2
73	1	30	-22	2
74	1	30	-23	2
75	1	30	-25	2
76	1	30	-19	2
77	1	30	-15	2
78	1	30	-9	2
79	1	30	-5	2
80	1	30	-4	2
81	1	30	-5	2
82	1	30	-3	2
83	1	30	-22	2
84	1	30	-23	2
85	1	30	-23	1
86	1	30	-24	1
87	1	30	-14	1
88	1	30	8	1
89	1	30	3	1
90	1	30	-4	1
91	1	30	-10	1
92	1	30	-15	1
93	1	30	-17	1
94	1	30	-13	1
95	1	30	-7	1
96	1	30	-2	1
97	1	30	-1	1
98	1	30	-6	1
99	1	30	-11	1
100	1	30	-21	1
101	1	30	-22	1
102	1	30	-16	1
103	1	30	0	0
104	1	30	0	0
105	1	30	0	0
106	1	30	0	0
107	1	30	0	0
108	1	30	0	0
109	1	30	0	0
110	1	30	0	0
111	1	30	0	0
112	1	30	0	0
113	1	30	0	0
114	1	30	0	0
115	1	30	0	0
116	1	30	0	0
117	1	30	0	0
118	1	30	0	0
119	1	30	0	0
120	1	30	0	0
121	1	30	0	0
122	1	30	0	0
123	1	30	0	0
124	1	30	0	0
125	1	30	0	0
126	1	30	0	0
127	1	30	0	0
128	1	30	0	0
129	1	30	0	0
130	1	30	0	0
131	1	30	0	0
132	1	30	0	0
133	1	30	0	0
134	1	30	0	0
135	1	30	0	0
136	1	30	0	0
137	1	30	0	0
138	1	30	0	0
139	1	30	0	0
140	1	30	0	0
141	1	30	0	0
142	1	30	0	0
143	1	30	0	0
144	1	30	0	0
145	1	30	0	0
146	1	30	0	0
147	1	30	0	0
148	1	30	0	0
149	1	30	0	0
150	1	30	0	0
151	1	30	0	0
152	1	30	0	0
153	1	30	0	0
154	1	30	0	0
155	1	30	0	0
156	1	30	0	0
157	1	30	0	0
158	1	30	0	0
159	1	30	0	0
160	1	30	0	0
161	1	30	0	0
162	1	30	0	0
163	1	30	0	0
164	1	30	0	0
165	1	30	0	0
166	1	30	0	0
167	1	30	0	0
168	1	30	0	0
169	1	30	0	0
170	1	30	0	0
171	1	30	0	0
172	1	30	0	0
173	1	30	0	0
174	1	30	0	0
175	1	30	0	0
176	1	30	0	0
177	1	30	0	0
178	1	30	0	0
179	1	30	0	0
180	1	30	0	0
181	1	30	0	0
182	1	30	0	0
183	1	30	0	0
184	1	30	0	0
185	1	30	0	0
186	1	30	0	0
187	1	30	0	0
188	1	30	0	0
189	1	30	0	0
190	1	30	0	0
191	1	30	0	0
192	1	30	0	0
193	1	30	0	0
194	1	30	0	0
195	1	30	0	0
196	1	30	0	0
197	1	30	0	0
198	1	30	0	0
199	1	30	0	0
200	1	30	0	0
1	1	31	25	1
2	1	31	-25	1
3	1	31	20	1
4	1	31	15	1
5	1	31	10	1
6	1	31	5	1
7	1	31	4	1
8	1	31	3	1
9	1	31	23	1
10	1	31	18	1
11	1	31	13	1
12	1	31	14	1
13	1	31	24	1
14	1	31	9	1
15	1	31	-4	1
16	1	31	-9	1
17	1	31	8	1
18	1	31	-13	1
19	1	31	19	1
20	1	31	-24	1
21	1	31	-25	1
22	1	31	-15	1
23	1	31	-9	1
24	1	31	-8	1
25	1	31	12	1
26	1	31	-13	1
27	1	31	-12	1
28	1	31	-18	1
29	1	31	7	1
30	1	31	200	1
31	1	31	-3	1
32	1	31	2	1
33	1	31	-12	1
34	1	31	1700	1
35	1	31	25	2
36	1	31	20	2
37	1	31	10	2
38	1	31	5	2
39	1	31	4	2
40	1	31	3	2
41	1	31	-9	2
42	1	31	-14	2
43	1	31	-19	2
44	1	31	24	2
45	1	31	-25	2
46	1	31	-20	2
47	1	31	-19	2
48	1	31	15	2
49	1	31	-9	2
50	1	31	-8	2
51	1	31	-3	2
52	1	31	2	2
53	1	31	-12	2
54	1	31	-17	2
55	1	31	22	2
56	1	31	21	2
57	1	31	16	2
58	1	31	11	2
59	1	31	-22	2
60	1	31	-12	2
61	1	31	600	2
62	1	31	1	2
63	1	31	6	2
64	1	31	-22	2
65	1	31	-21	2
66	1	31	-6	2
67	1	31	-1	2
68	1	31	-2	2
69	1	31	-3	2
70	1	31	99	2
71	1	31	-25	2
72	1	31	-23	1
73	1	31	-12	1
74	1	31	-9	1
75	1	31	-10	1
76	1	31	-15	1
77	1	31	-20	1
78	1	31	-19	1
79	1	31	-24	1
80	1	31	22	1
81	1	31	17	1
82	1	31	21	1
83	1	31	16	1
84	1	31	-16	1
85	1	31	1100	1
86	1	31	-12	1
87	1	31	-22	1
88	1	31	-23	1
89	1	31	-22	1
90	1	31	-16	1
91	1	31	1100	1
92	1	31	6	1
93	1	31	-6	1
94	1	31	1	1
95	1	31	-21	1
96	1	31	11	1
97	1	31	-21	1
98	1	31	-22	1
99	1	31	-23	1
100	1	31	-8	1
101	1	31	-2	1
102	1	31	-1	1
103	1	31	-9	1
104	1	31	-4	1
105	1	31	-5	1
106	1	31	-10	1
107	1	31	-20	1
108	1	31	-25	1
109	1	31	0	0
110	1	31	0	0
111	1	31	0	0
112	1	31	0	0
113	1	31	0	0
114	1	31	0	0
115	1	31	0	0
116	1	31	0	0
117	1	31	0	0
118	1	31	0	0
119	1	31	0	0
120	1	31	0	0
121	1	31	0	0
122	1	31	0	0
123	1	31	0	0
124	1	31	0	0
125	1	31	0	0
126	1	31	0	0
127	1	31	0	0
128	1	31	0	0
129	1	31	0	0
130	1	31	0	0
131	1	31	0	0
132	1	31	0	0
133	1	31	0	0
134	1	31	0	0
135	1	31	0	0
136	1	31	0	0
137	1	31	0	0
138	1	31	0	0
139	1	31	0	0
140	1	31	0	0
141	1	31	0	0
142	1	31	0	0
143	1	31	0	0
144	1	31	0	0
145	1	31	0	0
146	1	31	0	0
147	1	31	0	0
148	1	31	0	0
149	1	31	0	0
150	1	31	0	0
151	1	31	0	0
152	1	31	0	0
153	1	31	0	0
154	1	31	0	0
155	1	31	0	0
156	1	31	0	0
157	1	31	0	0
158	1	31	0	0
159	1	31	0	0
160	1	31	0	0
161	1	31	0	0
162	1	31	0	0
163	1	31	0	0
164	1	31	0	0
165	1	31	0	0
166	1	31	0	0
167	1	31	0	0
168	1	31	0	0
169	1	31	0	0
170	1	31	0	0
171	1	31	0	0
172	1	31	0	0
173	1	31	0	0
174	1	31	0	0
175	1	31	0	0
176	1	31	0	0
177	1	31	0	0
178	1	31	0	0
179	1	31	0	0
180	1	31	0	0
181	1	31	0	0
182	1	31	0	0
183	1	31	0	0
184	1	31	0	0
185	1	31	0	0
186	1	31	0	0
187	1	31	0	0
188	1	31	0	0
189	1	31	0	0
190	1	31	0	0
191	1	31	0	0
192	1	31	0	0
193	1	31	0	0
194	1	31	0	0
195	1	31	0	0
196	1	31	0	0
197	1	31	0	0
198	1	31	0	0
199	1	31	0	0
200	1	31	0	0
1	1	32	25	2
2	1	32	20	2
3	1	32	15	2
4	1	32	10	2
5	1	32	5	2
6	1	32	-9	2
7	1	32	4	2
8	1	32	-10	2
9	1	32	-15	2
10	1	32	-20	2
11	1	32	-25	2
12	1	32	24	2
13	1	32	2300	2
14	1	32	-13	2
15	1	32	-12	2
16	1	32	1100	2
17	1	32	2100	2
18	1	32	1600	2
19	1	32	-17	2
20	1	32	2200	2
21	1	32	23	2
22	1	32	22	2
23	1	32	25	1
24	1	32	20	1
25	1	32	15	1
26	1	32	10	1
27	1	32	-20	1
28	1	32	-25	1
29	1	32	-10	1
30	1	32	5	1
31	1	32	-15	1
32	1	32	900	1
33	1	32	4	1
34	1	32	5	1
35	1	32	-4	1
36	1	32	3	1
37	1	32	14	1
38	1	32	9	1
39	1	32	-3	1
40	1	32	-4	1
41	1	32	-9	1
42	1	32	13	1
43	1	32	8	1
44	1	32	24	1
45	1	32	19	1
46	1	32	18	1
47	1	32	23	1
48	1	32	22	1
49	1	32	21	1
50	1	32	16	1
51	1	32	17	1
52	1	32	-21	1
53	1	32	11	1
54	1	32	6	1
55	1	32	1	1
56	1	32	2	1
57	1	32	700	1
58	1	32	-8	1
59	1	32	7	1
60	1	32	-23	1
61	1	32	-19	1
62	1	32	-8	1
63	1	32	-4	1
64	1	32	-3	1
65	1	32	-2	1
66	1	32	-1	1
67	1	32	-6	1
68	1	32	-11	1
69	1	32	-16	1
70	1	32	-21	1
71	1	32	21	2
72	1	32	1600	2
73	1	32	-22	2
74	1	32	16	2
75	1	32	-12	2
76	1	32	11	2
77	1	32	-21	2
78	1	32	-16	2
79	1	32	-11	2
80	1	32	6	2
81	1	32	200	2
82	1	32	3	2
83	1	32	-8	2
84	1	32	-7	2
85	1	32	-19	2
86	1	32	-20	2
87	1	32	-25	2
88	1	32	-24	2
89	1	32	-9	2
90	1	32	-5	2
91	1	32	-7	2
92	1	32	200	2
93	1	32	600	2
94	1	32	1	2
95	1	32	-16	2
96	1	32	6	2
97	1	32	-7	2
98	1	32	2	2
99	1	32	-6	2
100	1	32	-1	2
101	1	32	-2	2
102	1	32	-3	2
103	1	32	-9	2
104	1	32	-10	2
105	1	32	-3	2
106	1	32	-2	2
107	1	32	-13	2
108	1	32	-18	2
109	1	32	-23	2
110	1	32	-22	2
111	1	32	-21	2
112	1	32	99	2
113	1	32	-25	2
114	1	32	-24	2
115	1	32	-15	2
116	1	32	-14	2
117	1	32	0	0
118	1	32	0	0
119	1	32	0	0
120	1	32	0	0
121	1	32	0	0
122	1	32	0	0
123	1	32	0	0
124	1	32	0	0
125	1	32	0	0
126	1	32	0	0
127	1	32	0	0
128	1	32	0	0
129	1	32	0	0
130	1	32	0	0
131	1	32	0	0
132	1	32	0	0
133	1	32	0	0
134	1	32	0	0
135	1	32	0	0
136	1	32	0	0
137	1	32	0	0
138	1	32	0	0
139	1	32	0	0
140	1	32	0	0
141	1	32	0	0
142	1	32	0	0
143	1	32	0	0
144	1	32	0	0
145	1	32	0	0
146	1	32	0	0
147	1	32	0	0
148	1	32	0	0
149	1	32	0	0
150	1	32	0	0
151	1	32	0	0
152	1	32	0	0
153	1	32	0	0
154	1	32	0	0
155	1	32	0	0
156	1	32	0	0
157	1	32	0	0
158	1	32	0	0
159	1	32	0	0
160	1	32	0	0
161	1	32	0	0
162	1	32	0	0
163	1	32	0	0
164	1	32	0	0
165	1	32	0	0
166	1	32	0	0
167	1	32	0	0
168	1	32	0	0
169	1	32	0	0
170	1	32	0	0
171	1	32	0	0
172	1	32	0	0
173	1	32	0	0
174	1	32	0	0
175	1	32	0	0
176	1	32	0	0
177	1	32	0	0
178	1	32	0	0
179	1	32	0	0
180	1	32	0	0
181	1	32	0	0
182	1	32	0	0
183	1	32	0	0
184	1	32	0	0
185	1	32	0	0
186	1	32	0	0
187	1	32	0	0
188	1	32	0	0
189	1	32	0	0
190	1	32	0	0
191	1	32	0	0
192	1	32	0	0
193	1	32	0	0
194	1	32	0	0
195	1	32	0	0
196	1	32	0	0
197	1	32	0	0
198	1	32	0	0
199	1	32	0	0
200	1	32	0	0
1	1	33	20	2
2	1	33	25	2
3	1	33	-20	2
4	1	33	15	2
5	1	33	10	2
6	1	33	5	2
7	1	33	-14	2
8	1	33	-19	2
9	1	33	4	2
10	1	33	-12	2
11	1	33	1100	2
12	1	33	-8	2
13	1	33	23	2
14	1	33	24	2
15	1	33	-25	2
16	1	33	-20	2
17	1	33	-8	2
18	1	33	24	1
19	1	33	25	1
20	1	33	20	1
21	1	33	15	1
22	1	33	900	1
23	1	33	10	1
24	1	33	5	1
25	1	33	-20	1
26	1	33	14	1
27	1	33	-24	1
28	1	33	-25	1
29	1	33	1300	1
30	1	33	22	1
31	1	33	17	1
32	1	33	-24	1
33	1	33	19	1
34	1	33	-14	1
35	1	33	9	1
36	1	33	4	1
37	1	33	3	1
38	1	33	-20	1
39	1	33	-14	1
40	1	33	8	1
41	1	33	-4	1
42	1	33	2	1
43	1	33	7	1
44	1	33	18	1
45	1	33	13	1
46	1	33	-17	1
47	1	33	1600	1
48	1	33	12	1
49	1	33	16	1
50	1	33	21	1
51	1	33	-17	1
52	1	33	11	1
53	1	33	-12	1
54	1	33	-2	1
55	1	33	1	1
56	1	33	-21	1
57	1	33	-16	1
58	1	33	600	1
59	1	33	-7	1
60	1	33	6	1
61	1	33	-22	1
62	1	33	-21	1
63	1	33	-12	1
64	1	33	23	1
65	1	33	-25	1
66	1	33	-14	1
67	1	33	-4	1
68	1	33	-3	1
69	1	33	-5	1
70	1	33	-10	1
71	1	33	-17	2
72	1	33	22	2
73	1	33	-24	2
74	1	33	-23	2
75	1	33	-14	2
76	1	33	-9	2
77	1	33	-5	2
78	1	33	-4	2
79	1	33	-3	2
80	1	33	-12	2
81	1	33	6	2
82	1	33	-6	2
83	1	33	1	2
84	1	33	16	2
85	1	33	11	2
86	1	33	21	2
87	1	33	-22	2
88	1	33	-21	2
89	1	33	-12	2
90	1	33	-24	2
91	1	33	0	0
92	1	33	0	0
93	1	33	0	0
94	1	33	0	0
95	1	33	0	0
96	1	33	0	0
97	1	33	0	0
98	1	33	0	0
99	1	33	0	0
100	1	33	0	0
101	1	33	0	0
102	1	33	0	0
103	1	33	0	0
104	1	33	0	0
105	1	33	0	0
106	1	33	0	0
107	1	33	0	0
108	1	33	0	0
109	1	33	0	0
110	1	33	0	0
111	1	33	0	0
112	1	33	0	0
113	1	33	0	0
114	1	33	0	0
115	1	33	0	0
116	1	33	0	0
117	1	33	0	0
118	1	33	0	0
119	1	33	0	0
120	1	33	0	0
121	1	33	0	0
122	1	33	0	0
123	1	33	0	0
124	1	33	0	0
125	1	33	0	0
126	1	33	0	0
127	1	33	0	0
128	1	33	0	0
129	1	33	0	0
130	1	33	0	0
131	1	33	0	0
132	1	33	0	0
133	1	33	0	0
134	1	33	0	0
135	1	33	0	0
136	1	33	0	0
137	1	33	0	0
138	1	33	0	0
139	1	33	0	0
140	1	33	0	0
141	1	33	0	0
142	1	33	0	0
143	1	33	0	0
144	1	33	0	0
145	1	33	0	0
146	1	33	0	0
147	1	33	0	0
148	1	33	0	0
149	1	33	0	0
150	1	33	0	0
151	1	33	0	0
152	1	33	0	0
153	1	33	0	0
154	1	33	0	0
155	1	33	0	0
156	1	33	0	0
157	1	33	0	0
158	1	33	0	0
159	1	33	0	0
160	1	33	0	0
161	1	33	0	0
162	1	33	0	0
163	1	33	0	0
164	1	33	0	0
165	1	33	0	0
166	1	33	0	0
167	1	33	0	0
168	1	33	0	0
169	1	33	0	0
170	1	33	0	0
171	1	33	0	0
172	1	33	0	0
173	1	33	0	0
174	1	33	0	0
175	1	33	0	0
176	1	33	0	0
177	1	33	0	0
178	1	33	0	0
179	1	33	0	0
180	1	33	0	0
181	1	33	0	0
182	1	33	0	0
183	1	33	0	0
184	1	33	0	0
185	1	33	0	0
186	1	33	0	0
187	1	33	0	0
188	1	33	0	0
189	1	33	0	0
190	1	33	0	0
191	1	33	0	0
192	1	33	0	0
193	1	33	0	0
194	1	33	0	0
195	1	33	0	0
196	1	33	0	0
197	1	33	0	0
198	1	33	0	0
199	1	33	0	0
200	1	33	0	0
1	1	34	25	1
2	1	34	20	1
3	1	34	15	1
4	1	34	1900	1
5	1	34	14	1
6	1	34	24	1
7	1	34	19	1
8	1	34	-15	1
9	1	34	10	1
10	1	34	5	1
11	1	34	4	1
12	1	34	-14	1
13	1	34	9	1
14	1	34	-19	1
15	1	34	-24	1
16	1	34	22	1
17	1	34	13	1
18	1	34	8	1
19	1	34	7	1
20	1	34	-19	1
21	1	34	-24	1
22	1	34	-8	1
23	1	34	3	1
24	1	34	25	2
25	1	34	20	2
26	1	34	15	2
27	1	34	10	2
28	1	34	-19	2
29	1	34	24	2
30	1	34	-25	2
31	1	34	-15	2
32	1	34	-9	2
33	1	34	4	2
34	1	34	5	2
35	1	34	-4	2
36	1	34	3	2
37	1	34	-13	2
38	1	34	-8	2
39	1	34	2	2
40	1	34	-18	2
41	1	34	23	2
42	1	34	22	2
43	1	34	21	2
44	1	34	-21	2
45	1	34	16	2
46	1	34	11	2
47	1	34	-21	2
48	1	34	-11	2
49	1	34	6	2
50	1	34	-22	2
51	1	34	-23	2
52	1	34	-7	2
53	1	34	-6	2
54	1	34	1	2
55	1	34	-3	2
56	1	34	-2	2
57	1	34	-4	2
58	1	34	-15	2
59	1	34	-10	2
60	1	34	-9	2
61	1	34	-5	2
62	1	34	-4	2
63	1	34	-25	2
64	1	34	-19	2
65	1	34	-22	2
66	1	34	-21	2
67	1	34	-25	1
68	1	34	-24	1
69	1	34	18	1
70	1	34	23	1
71	1	34	17	1
72	1	34	-17	1
73	1	34	12	1
74	1	34	1100	1
75	1	34	99	1
76	1	34	-17	1
77	1	34	1100	1
78	1	34	-17	1
79	1	34	-18	1
80	1	34	-22	1
81	1	34	21	1
82	1	34	-21	1
83	1	34	1600	1
84	1	34	11	1
85	1	34	600	1
86	1	34	1	1
87	1	34	6	1
88	1	34	16	1
89	1	34	-21	1
90	1	34	-22	1
91	1	34	-23	1
92	1	34	-22	1
93	1	34	-18	1
94	1	34	-12	1
95	1	34	-13	1
96	1	34	-8	1
97	1	34	-7	1
98	1	34	200	1
99	1	34	-10	1
100	1	34	-4	1
101	1	34	-3	1
102	1	34	2	1
103	1	34	-13	1
104	1	34	-18	1
105	1	34	-25	1
106	1	34	-20	1
107	1	34	-9	1
108	1	34	0	0
109	1	34	0	0
110	1	34	0	0
111	1	34	0	0
112	1	34	0	0
113	1	34	0	0
114	1	34	0	0
115	1	34	0	0
116	1	34	0	0
117	1	34	0	0
118	1	34	0	0
119	1	34	0	0
120	1	34	0	0
121	1	34	0	0
122	1	34	0	0
123	1	34	0	0
124	1	34	0	0
125	1	34	0	0
126	1	34	0	0
127	1	34	0	0
128	1	34	0	0
129	1	34	0	0
130	1	34	0	0
131	1	34	0	0
132	1	34	0	0
133	1	34	0	0
134	1	34	0	0
135	1	34	0	0
136	1	34	0	0
137	1	34	0	0
138	1	34	0	0
139	1	34	0	0
140	1	34	0	0
141	1	34	0	0
142	1	34	0	0
143	1	34	0	0
144	1	34	0	0
145	1	34	0	0
146	1	34	0	0
147	1	34	0	0
148	1	34	0	0
149	1	34	0	0
150	1	34	0	0
151	1	34	0	0
152	1	34	0	0
153	1	34	0	0
154	1	34	0	0
155	1	34	0	0
156	1	34	0	0
157	1	34	0	0
158	1	34	0	0
159	1	34	0	0
160	1	34	0	0
